Date,DHLn.DE,PERP.PA,NDAFI.HE,AIRP.PA,IBE.MC,SIEGn.DE,SAN.MC,VOWG_p.DE,SAPG.DE,CRDI.MI,AD.AS,BNPP.PA,DTEGn.DE,SASY.PA,ESLX.PA,ASML.AS,DB1Gn.DE,ADYEN.AS,STLAM.MI,IFXGn.DE,NOKIA.HE,BBVA.MC,ALVG.DE,SAF.PA,OREP.PA,SGEF.PA,HRMS.PA,BMWG.DE,TTEF.PA,ENI.MI,WLSNc.AS,PRTP.PA,BAYGn.DE,BASFn.DE,ENEI.MI,PRX.AS,AIR.PA,SCHN.PA,MUVGn.DE,DANO.PA,RACE.MI,LVMH.PA,MBGn.DE,AXAF.PA,INGA.AS,ITX.MC,ISP.MI,ADSGn.DE,SGOB.PA,ABI.BR
2024-01-11,44.67,150.7,11.25,157.05456116,11.103654474167039,160.66,3.793,113.24,141.88,25.615,26.895,60.8,22.36,95.1,182.88,648.9,184.6,1164.2,20.61,34.27,3.1915,8.28,239.65,163.98,441.5,114.5,1836.6,98.46,59.48,14.812,131.6,371.15,33.79,44.83,6.672,26.73,143.00060544,174.5,374.3,60.51,317.9,672.2,62.22,29.23,12.826,38.19,2.727,177.64,61.81,59.15
2024-01-12,45.18,147.8,11.284,159.67274324,11.253052602942725,163.12,3.8015,111.98,144.86,25.655,26.485,60.83,22.505,95.65,184.7,649.3,187.35,1198.2,20.455,34.265,3.224,8.288,241.7,168.5,445.4,116.68,1836.8,96.85,60.14,15.042,134.0,366.7,34.25,44.78,6.79,27.05,148.28808959999998,178.42,381.5,60.88,319.3,669.9,61.36,29.42,12.884,39.04,2.727,177.54,63.58,59.49
2024-01-15,44.74,146.8,11.234,159.52728868,11.243414013989455,161.92,3.76,111.48,144.56,25.6,26.59,61.12,22.67,94.36,177.24,648.2,187.9,1196.0,20.135,33.805,3.235,8.252,241.8,168.52,424.2,117.22,1833.4,95.52,59.94,14.996,133.15,362.45,33.55,44.525,6.807,26.73,147.11530176000002,175.84,385.0,61.55,313.3,669.2,61.42,29.42,12.876,38.89,2.723,175.68,63.48,59.57
2024-01-16,44.505,147.4,11.136,159.61819778,11.132570241026851,161.16,3.7145,111.28,144.58,25.805,26.44,60.75,22.78,95.21,176.58,652.3,188.25,1191.6,19.916,33.615,3.236,8.142,242.65,167.9,424.8,116.68,1825.4,95.76,59.58,14.932,135.95,358.7,33.53,44.255,6.75,26.38,146.75750208,176.4,382.8,61.78,319.1,666.3,61.28,29.61,12.724,38.76,2.716,172.0,62.7,58.65
2024-01-17,43.65,145.6,11.038,157.98183398,11.03618435149415,158.94,3.6645,108.68,144.82,25.895,26.48,60.24,22.735,95.38,175.44,649.6,188.45,1145.6,19.638,32.535,3.182,8.094,244.85,166.82,422.1,115.76,1810.0,92.78,58.26,14.652,136.1,346.1,33.205,43.16,6.636,25.775,146.14129151999998,175.32,392.8,61.5,316.2,647.4,59.32,29.525,12.694,38.42,2.7285,165.52,61.72,57.73
2024-01-18,44.13,143.55,10.996,159.21819774,10.857870455858658,160.82,3.7175,108.12,147.26,26.6,25.67,60.66,22.89,94.69,178.6,676.0,188.5,1148.6,19.838,34.1,3.1955,8.084,245.35,171.04,426.2,117.38,1841.8,93.06,58.51,14.608,136.1,353.6,32.52,43.66,6.622,26.185,149.12295552,178.52,393.5,61.42,319.7,663.4,59.84,29.965,12.698,38.63,2.75,164.96,62.53,57.45
2024-01-19,43.725,142.15,10.98,157.29092482000001,10.814496805568941,160.94,3.71,106.88,148.88,26.44,25.465,60.61,23.08,94.04,177.68,686.3,189.55,1130.2,19.67,34.19,3.103,7.996,247.15,169.84,426.2,116.74,1832.8,92.3,58.28,14.45,137.35,350.5,32.39,43.05,6.662,25.76,147.93028992,177.5,393.5,61.6,319.5,659.4,59.11,30.565,12.742,38.87,2.7555,164.68,61.81,57.63
2024-01-22,44.345,140.8,11.122,157.05456116,10.85305116138202,163.4,3.734,107.94,150.34,26.55,25.63,61.53,23.3,94.2,178.12,707.5,189.2,1154.8,19.7,34.655,3.1055,8.172,249.85,172.0,424.75,117.46,1836.0,93.31,57.75,14.34,138.2,353.85,32.855,42.815,6.383,25.6,149.12295552,180.0,398.4,61.6,312.4,662.9,59.29,30.715,12.87,39.12,2.768,166.64,62.43,57.79
2024-01-23,44.35,142.45,11.098,154.32728816,10.650640793363351,162.04,3.6705,113.78,149.36,26.485,25.595,61.17,23.245,92.56,177.18,707.1,187.3,1161.8,19.566,34.82,3.166,8.134,245.4,168.8,426.5,116.04,1809.4,93.56,58.12,14.358,137.2,360.0,32.52,43.62,6.334,26.985,147.095424,179.68,393.0,61.54,305.8,670.4,60.22,30.615,12.87,38.34,2.772,167.28,62.18,57.37
2024-01-24,44.975,144.05,11.266,156.78183386,10.722930210512876,167.5,3.7285,116.0,160.76,26.995,25.955,61.99,23.26,92.55,177.56,775.8,186.75,1183.6,19.564,34.905,3.149,8.226,248.5,171.36,429.0,117.42,1831.8,93.55,58.86,14.49,139.2,364.75,32.625,43.78,6.316,27.98,145.84312512,182.5,396.4,61.35,309.2,683.4,60.73,30.94,13.046,39.01,2.8345,166.14,63.4,57.76
2024-01-25,45.275,145.15,11.478,156.21819744,10.66991797126989,167.2,3.63,114.84,160.76,26.52,25.795,61.69,23.245,91.68,178.34,811.8,185.35,1147.6,19.422,34.645,3.5025,8.09,246.85,171.92,432.4,117.8,1844.0,93.69,58.94,14.566,139.1,361.0,32.625,44.955,6.296,28.105,147.57249023999998,182.7,396.0,61.1,306.3,685.3,59.75,30.75,13.004,39.14,2.808,175.68,63.44,57.2
2024-01-26,45.355,156.55,11.542,155.89092467999998,10.573532081737191,167.86,3.6475,115.34,160.0,26.69,25.935,62.55,23.05,92.08,179.84,797.2,183.8,1161.0,19.524,34.345,3.5245,8.092,248.1,173.8,445.1,118.26,1966.2,94.77,59.62,14.756,137.95,384.8,32.315,45.655,6.271,28.27,148.36760064,183.12,396.3,61.29,313.2,773.1,61.26,30.92,13.124,38.87,2.811,177.86,64.57,57.2
2024-01-29,44.82,154.4,11.49,156.61819748,10.62172502650354,167.34,3.572,115.96,162.0,26.675,26.165,62.04,23.01,92.67,182.2,804.8,184.05,1169.2,19.474,33.52,3.5525,8.114,246.55,174.5,444.65,116.9,1966.6,94.91,60.21,14.92,138.35,384.85,30.745,45.06,6.223,28.035,148.16882304,182.52,395.5,62.24,315.9,776.3,61.88,31.03,13.072,38.92,2.782,178.0,64.3,57.44
2024-01-30,44.445,153.4,11.574,157.34547028,10.694014443653066,169.32,3.6595,116.64,162.42,27.035,26.08,62.2,22.875,92.45,183.0,801.3,184.9,1182.2,20.22,34.22,3.4155,8.614,247.6,174.6,446.3,116.84,1968.6,95.0,60.43,14.924,138.9,385.9,30.08,44.47,6.256,27.81,148.94405568000002,184.5,393.6,61.82,322.9,782.0,62.26,31.135,13.116,40.0,2.877,179.62,65.89,57.47
2024-01-31,44.52,152.5,11.428,157.89092488,10.771123155279227,166.68,3.7355,119.84,160.8,27.16,26.01,62.55,22.745,93.36,182.3,798.2,184.75,1171.2,20.495,33.745,3.322,8.676,247.8,173.42,444.7,117.08,1957.8,96.78,60.1,14.814,136.5,383.25,28.9,44.46,6.341,27.53,146.8966464,182.9,394.2,61.74,323.7,773.6,62.85,31.16,13.19,39.71,2.863,176.12,65.84,57.51
2024-02-01,44.39,153.1,11.248,157.4545612,10.722930210512876,166.56,3.74,118.18,162.3,26.505,25.835,56.79,22.73,89.53,182.68,812.5,185.85,1197.6,20.77,33.385,3.3325,8.674,245.25,173.22,449.35,117.08,1982.0,97.03,60.58,14.798,138.0,378.35,28.275,44.135,6.204,27.865,146.4990912,185.7,391.8,61.41,353.5,770.6,63.08,30.5,12.34,39.55,2.803,172.46,65.14,57.43
2024-02-02,44.34,153.15,11.338,155.7272883,10.650640793363351,166.66,3.8785,119.8,163.64,26.665,26.115,56.06,22.68,87.57,180.72,818.8,185.05,1203.4,21.25,33.605,3.305,8.962,245.9,175.46,447.65,117.0,2023.0,97.98,59.8,14.586,138.5,376.6,28.69,44.68,6.182,28.07,148.38747840000002,188.7,390.9,60.94,347.5,778.1,64.34,30.535,12.202,39.63,2.8,175.02,66.21,57.31
2024-02-05,43.975,155.4,10.77,152.60001526000002,10.616905732026906,164.62,3.6845,119.08,164.52,28.825,26.21,56.1,22.6,87.4,181.34,827.4,186.05,1201.6,21.075,34.655,3.353,8.934,245.4,175.52,455.75,118.3,2025.5,96.57,59.22,14.374,139.0,384.15,28.59,44.605,6.127,28.035,148.14894528,188.0,394.7,61.72,346.2,780.7,63.18,30.41,12.086,38.81,2.8655,175.72,65.41,57.65
2024-02-06,44.405,157.15,10.812,156.25456108,10.409676069531601,167.38,3.7475,118.04,166.4,28.77,26.035,55.08,22.665,87.23,183.84,833.8,186.65,1191.0,21.45,33.6,3.332,9.104,248.1,177.0,453.95,118.74,2017.5,97.56,60.3,14.602,139.15,391.7,29.205,45.35,6.076,29.4,150.81256512000002,193.2,397.5,61.94,351.4,779.5,63.96,30.64,12.152,39.07,2.902,176.2,65.95,58.14
2024-02-07,42.09,156.0,10.724,155.01819732,10.28437441313909,168.16,3.676,117.72,168.0,28.665,25.785,54.8,22.355,87.39,185.38,850.0,186.3,1183.6,21.675,31.88,3.3035,8.986,245.25,175.4,452.2,117.66,2038.0,99.14,58.39,14.37,138.95,390.25,28.7,44.59,6.03,29.41,149.75904384,192.3,401.0,61.54,355.5,784.1,63.98,30.44,11.924,38.5,2.84,175.42,66.96,60.59
2024-02-08,42.725,156.7,10.626,152.25456068,10.23618146837274,169.78,3.655,118.74,168.0,28.815,26.2,54.54,22.175,85.79,186.68,855.1,188.05,1436.2,22.135,33.15,3.3765,9.116,243.85,175.42,453.15,116.76,2075.0,101.96,59.18,14.366,139.75,409.4,27.745,44.705,5.953,29.38,150.41500992,196.12,400.8,61.63,355.0,804.5,65.04,30.075,11.944,38.88,2.817,172.4,67.67,60.65
2024-02-09,42.36,154.85,10.546,152.25456068,10.30365159104563,165.52,3.675,118.58,168.32,29.055,26.19,53.44,22.165,86.5,188.3,876.1,186.8,1473.0,22.465,33.64,3.345,9.152,243.0,176.42,418.8,116.14,2174.5,102.0,59.72,14.294,142.5,413.1,27.785,44.02,5.874,29.4,149.60002176,195.96,400.7,60.89,362.4,807.5,64.92,29.99,12.07,39.06,2.7855,171.74,67.78,59.96
2024-02-12,42.235,155.05,10.736,152.9091062,10.395218186101696,165.14,3.705,119.76,167.76,29.57,26.325,54.17,22.26,86.07,191.0,877.6,187.6,1507.0,22.64,34.265,3.3625,9.25,246.25,174.96,428.65,116.18,2185.5,102.14,59.82,14.438,142.25,411.9,28.325,44.82,5.917,29.71,149.04344448,195.08,406.3,61.01,360.4,821.9,65.65,30.63,12.276,39.42,2.8235,174.24,69.14,59.85
2024-02-13,41.88,155.3,10.716,153.0909244,10.375941008195156,163.68,3.6615,118.62,162.76,29.39,25.93,53.83,22.215,85.69,188.42,850.7,187.0,1444.2,22.39,32.565,3.2785,9.274,245.7,173.6,428.0,114.86,2131.5,100.88,60.3,14.47,140.3,410.9,27.91,45.06,5.883,29.41,147.9899232,191.82,410.6,60.98,354.0,800.8,65.44,30.635,12.256,39.11,2.806,170.6,68.14,59.4
2024-02-14,42.15,154.75,10.74,154.41819726,10.395218186101696,165.04,3.669,117.78,164.88,29.765,26.64,53.92,22.1,85.73,190.72,853.4,187.05,1447.6,22.575,32.995,3.249,9.186,244.6,175.92,431.3,115.24,2144.5,101.16,60.42,14.502,142.55,416.1,28.07,45.57,5.914,29.1,149.34161088,195.4,409.9,60.72,355.5,802.6,65.53,30.635,12.286,39.21,2.8155,174.86,67.95,57.92
2024-02-15,42.535,157.5,10.826,153.83637902,10.462688308774586,167.0,3.6705,119.18,164.38,29.63,26.835,54.01,22.14,86.51,188.12,860.8,185.8,1477.6,23.87,33.34,3.272,9.042,246.0,183.16,437.75,115.54,2188.0,102.62,59.75,14.604,141.7,423.35,28.055,46.085,5.925,29.085,147.9899232,198.26,413.4,61.13,359.6,815.6,66.85,30.78,12.38,39.39,2.8285,174.12,69.66,58.27
2024-02-16,42.72,157.15,10.982,155.5454701,10.385579597148427,169.22,3.673,119.66,165.08,29.79,27.315,54.38,22.185,86.46,187.42,874.6,187.65,1507.8,23.775,33.46,3.2895,9.016,247.1,187.88,442.4,113.24,2199.0,104.1,59.89,14.154,143.95,428.1,28.61,46.59,5.874,28.945,145.44556992,201.9,408.7,61.3,363.0,815.8,67.38,30.98,12.384,39.6,2.825,176.24,69.13,57.81
2024-02-19,42.995,157.45,11.1,156.07274288,10.404856775054965,169.58,3.7375,119.98,164.24,29.81,27.45,54.77,22.27,86.22,188.84,859.5,187.1,1494.8,23.615,33.14,3.2705,9.026,248.65,189.12,441.3,114.12,2212.5,102.82,59.69,14.17,145.8,428.0,28.9,45.775,5.861,28.72,143.4180384,203.0,407.4,61.52,361.6,821.9,67.63,31.01,12.458,39.67,2.839,179.72,68.55,58.23
2024-02-20,42.98,155.85,11.116,168.96365326,10.5060619590643,168.72,3.8,118.08,163.06,29.95,27.73,55.5,22.265,87.13,188.52,837.7,188.85,1482.8,23.4,32.56,3.24,9.098,249.4,190.46,443.6,114.44,2219.5,101.82,58.6,14.132,147.2,428.2,28.765,46.045,5.903,27.695,144.07400448,201.15,412.8,61.68,362.5,820.2,66.78,31.165,12.696,40.1,2.8495,181.12,68.3,58.26
2024-02-21,43.1,158.25,11.082,168.5454714,10.539797020400746,169.42,3.8165,119.58,162.28,30.445,27.665,55.9,22.21,87.37,189.44,834.0,186.45,1446.4,23.54,32.895,3.249,9.294,250.7,189.2,444.55,115.14,2228.5,104.3,58.92,14.302,145.65,429.7,28.93,46.405,5.957,28.22,144.96850368000003,202.5,413.1,61.7,368.9,821.6,68.07,31.175,12.624,40.81,2.8855,181.44,68.42,58.5
2024-02-22,43.505,159.85,11.13,168.56365322,10.361483124765252,172.1,3.839,122.4,167.22,30.46,27.6,56.22,22.345,88.74,192.12,876.8,188.0,1466.2,24.23,33.61,3.2715,9.332,255.1,191.44,451.15,115.52,2270.0,105.08,59.13,14.23,146.95,434.5,28.91,46.845,5.933,28.425,146.37982464,207.55,419.3,61.64,380.2,840.4,71.27,32.06,12.67,41.04,2.8965,187.82,69.64,58.48
2024-02-23,43.455,157.95,11.176,172.2727445,10.24582005732601,175.3,3.8345,124.0,169.8,31.01,27.655,56.39,22.13,89.71,194.32,865.0,191.3,1467.6,24.61,33.1,3.275,9.43,246.5,193.02,450.2,116.76,2301.0,106.72,59.66,14.256,148.2,425.65,28.815,46.6,5.958,28.33,147.05566848,209.8,423.4,60.71,386.0,850.1,71.68,32.3,12.7,41.01,2.939,188.78,70.19,58.47
2024-02-26,42.92,157.15,11.184,172.49092634000002,10.134976284363406,174.9,3.8205,123.02,173.0,30.825,27.515,55.34,22.05,89.28,194.64,869.8,192.55,1455.6,24.305,33.225,3.234,9.456,245.65,193.66,450.65,116.2,2294.5,107.48,59.19,14.252,147.3,428.0,28.585,46.33,5.876,27.88,146.43945792,210.0,421.5,60.4,384.4,842.2,71.36,32.375,12.596,41.6,2.9545,188.2,69.99,58.27
2024-02-27,42.835,159.75,11.224,172.12728994,10.154253462269946,176.62,3.821,124.08,174.8,30.765,27.7,55.6,22.115,88.83,195.74,879.2,192.75,1463.8,24.245,34.565,3.2635,9.37,248.0,192.32,451.35,117.64,2297.0,107.68,59.5,14.38,145.5,433.6,29.135,47.455,5.94,27.92,147.095424,205.5,421.6,60.58,389.2,850.4,72.16,32.385,12.706,41.04,2.9525,188.16,70.23,58.08
2024-02-28,43.19,156.75,11.354,171.56365352,10.101241223026962,179.86,3.859,125.88,172.12,31.0,27.74,55.45,21.99,88.84,197.2,869.4,192.55,1456.4,24.365,33.17,3.2835,9.32,248.55,193.22,446.55,118.48,2316.5,109.16,59.4,14.356,146.0,426.0,28.56,46.97,5.853,27.265,152.78046336,207.4,424.8,59.72,394.7,847.7,73.4,32.71,12.768,41.01,2.95,189.84,71.29,57.57
2024-02-29,42.91,154.55,11.24,170.8181989,10.23618146837274,182.94,3.8455,125.34,172.88,30.91,27.52,55.38,21.985,87.89,196.16,870.5,193.6,1460.0,24.135,33.095,3.2595,9.186,253.85,193.7,441.7,118.4,2313.0,109.22,58.99,14.248,145.85,425.05,28.09,47.075,5.883,26.99,152.00523072,209.8,430.4,59.02,389.9,842.8,73.64,32.88,12.69,41.01,2.938,187.12,71.2,55.72
2024-03-01,42.545,156.05,11.332,169.94547154,10.125337695410137,181.28,3.872,119.16,173.34,30.995,27.48,56.15,21.985,87.31,197.58,894.0,192.85,1470.0,24.435,33.985,3.2665,9.362,251.8,193.44,441.95,117.3,2308.0,109.8,59.8,14.328,145.25,423.95,28.33,47.985,5.892,27.19,151.70706431999997,209.9,424.8,58.72,392.3,846.4,74.09,32.36,12.734,41.1,3.0045,187.0,68.6,55.78
2024-03-04,42.405,154.7,11.312,172.80001728000002,10.19762711255966,181.08,3.856,120.68,175.22,31.305,27.515,57.27,22.025,86.82,199.52,913.2,192.5,1455.6,24.625,33.58,3.3215,9.414,252.0,196.48,443.6,117.14,2300.0,109.94,59.39,14.388,145.7,415.75,28.08,47.1,5.903,26.5,154.41043968000002,212.4,429.7,59.08,381.0,839.8,73.74,32.62,13.036,41.1,3.0,184.5,68.97,55.61
2024-03-05,41.69,153.45,11.34,172.29092632,10.366302419241887,178.54,3.865,119.16,173.48,31.41,27.48,57.24,22.255,87.6,201.45,899.5,192.6,1436.0,24.73,33.16,3.281,9.488,254.45,197.82,438.35,117.7,2266.5,109.36,59.16,14.508,145.55,411.0,25.955,47.25,6.038,25.965,156.61687104,207.95,430.8,59.21,380.5,829.1,73.76,32.725,13.124,40.65,3.0605,185.1,68.06,55.6
2024-03-06,39.07,151.05,11.406,173.43638098,10.424133952961506,180.0,3.907,116.78,175.28,31.365,27.605,57.27,22.24,87.12,201.65,912.2,190.9,1460.0,25.0,33.83,3.3315,9.662,254.6,198.72,438.15,117.2,2271.5,107.7,59.98,14.628,144.3,411.15,26.645,48.53,6.101,26.31,157.27283712000002,208.8,430.7,58.73,380.4,832.6,72.85,32.73,13.152,40.95,3.103,185.96,68.14,55.68
2024-03-07,39.355,150.6,11.43,175.78183576,10.6988337381297,181.54,3.9805,116.54,177.78,31.37,27.905,58.39,22.075,88.0,203.45,949.2,192.4,1500.0,25.18,34.87,3.352,9.848,256.3,196.62,445.35,118.88,2315.0,106.96,59.92,14.632,145.7,411.45,26.405,49.06,6.139,26.395,157.37222592,211.3,436.2,58.88,383.3,839.8,72.4,33.1,13.352,41.15,3.087,188.4,69.22,56.14
2024-03-08,38.445,150.0,11.472,176.05456306,10.587989965167095,181.92,3.9925,116.5,176.94,30.785,28.0,58.93,21.915,87.69,205.35,923.4,189.45,1482.6,25.105,34.295,3.3195,9.898,258.8,195.44,449.0,118.54,2313.0,107.14,60.05,14.702,146.2,417.4,26.275,48.805,6.13,26.26,157.09393728,212.05,439.4,58.75,387.3,844.9,72.55,33.52,13.496,40.67,3.1025,189.14,68.55,56.61
2024-03-11,38.73,151.1,11.256,175.30910844,10.645821498886717,180.62,3.984,117.22,173.52,31.03,27.55,59.05,21.81,88.32,204.75,884.5,189.6,1481.2,25.295,33.73,3.316,9.936,260.25,194.52,448.25,118.64,2304.5,106.88,60.13,14.558,143.8,420.15,26.82,49.06,6.156,26.73,155.84163840000002,208.45,438.5,58.97,380.5,850.4,72.4,33.28,13.67,40.37,3.071,188.86,68.15,57.55
2024-03-12,38.945,151.0,11.358,176.29092672,10.462688308774586,182.74,4.058,120.88,177.0,31.74,27.73,59.71,21.7,88.34,205.4,892.3,190.6,1484.4,25.765,34.88,3.3475,10.195,263.85,197.92,450.6,119.08,2331.5,109.78,60.67,14.692,144.75,426.15,26.49,49.5,6.151,27.5,157.034304,209.25,440.0,59.16,387.7,859.0,73.32,33.96,14.12,41.08,3.142,192.74,69.52,57.95
2024-03-13,38.85,151.45,11.448,177.0909268,10.563893492783922,183.9,4.093,113.76,175.52,32.15,27.745,60.95,21.64,88.49,206.2,878.9,185.1,1466.0,25.435,34.89,3.3255,10.27,265.45,199.0,454.2,119.78,2357.5,108.5,61.74,14.978,144.05,423.6,26.36,49.59,6.209,27.745,158.30648064,213.7,440.5,59.54,387.4,867.2,72.49,33.82,14.084,44.26,3.183,200.15,69.84,58.82
2024-03-14,38.575,152.45,11.294,177.5454723,10.43859183639141,184.0,4.0485,112.94,174.9,32.205,27.7,60.25,21.58,88.21,208.2,881.0,186.65,1450.0,25.37,33.955,3.3445,10.19,264.6,200.4,451.25,117.0,2392.5,105.2,62.71,14.522,144.35,426.2,26.025,48.805,6.129,27.355,159.37987968000002,215.15,442.2,59.41,386.5,872.8,72.54,34.005,14.004,44.76,3.171,206.5,69.15,55.97
2024-03-15,39.14,151.4,11.08,177.40001773999998,10.58317067069046,184.96,4.1175,113.78,171.92,32.9,27.555,61.21,21.81,88.2,209.3,857.7,185.25,1457.0,26.03,31.91,3.3605,10.415,266.65,202.35,446.15,117.0,2390.0,105.68,62.48,14.506,144.55,426.15,26.235,49.31,6.131,27.115,161.76521087999998,215.0,445.8,59.6,388.2,862.3,73.1,34.325,14.06,45.08,3.2275,205.0,69.71,55.39
2024-03-18,38.535,148.9,10.952,176.41819946,10.587989965167095,183.62,4.1375,115.42,172.22,33.17,27.15,61.36,21.685,88.0,207.1,870.8,185.05,1443.8,26.15,32.0,3.227,10.385,266.2,203.35,441.55,117.1,2377.5,105.98,62.63,14.216,145.2,423.45,26.215,49.005,6.074,27.315,162.22239936,214.7,445.8,59.34,393.6,858.1,73.36,34.235,14.29,44.98,3.229,200.1,69.13,55.18
2024-03-19,38.82,147.65,11.16,177.49092684000001,10.597628554120366,173.04,4.189,117.28,173.24,33.87,27.225,62.0,21.905,87.2,209.8,869.6,185.6,1448.2,26.61,31.315,3.2375,10.505,271.05,205.85,441.2,117.16,2404.5,107.12,64.3,14.556,145.65,425.95,25.87,50.6,6.076,27.135,165.16430784,215.3,453.6,59.29,398.4,860.2,74.15,34.62,14.528,45.82,3.276,200.85,70.0,55.17
2024-03-20,38.82,146.15,11.17,177.272745,10.674737265746526,175.76,4.19,117.54,173.54,33.91,27.035,61.93,21.88,87.64,210.1,874.5,185.1,1462.0,26.66,31.0,3.241,10.525,271.0,204.85,436.75,116.68,2405.0,106.36,63.2,14.326,146.65,375.2,26.215,51.88,6.103,27.45,167.03281728,215.25,448.0,59.38,399.2,846.2,73.8,34.595,14.364,46.14,3.271,199.94,70.5,54.94
2024-03-21,38.925,147.4,11.272,176.09092669999998,10.722930210512876,174.84,4.278,117.78,180.56,33.91,27.2,62.64,21.93,87.71,210.65,923.3,186.0,1505.2,26.915,31.89,3.29,10.8,272.9,206.65,434.95,116.76,2410.5,104.8,62.92,14.36,146.2,371.3,26.48,52.65,6.07,27.895,168.26523840000002,216.9,443.8,59.15,399.2,847.9,73.34,34.65,14.512,46.27,3.293,199.2,71.5,54.82
2024-03-22,39.75,148.15,10.43,173.16365367999998,10.88196692824183,175.4,4.3665,118.08,180.28,33.595,27.325,62.8,21.855,88.65,208.7,906.1,185.6,1500.0,26.935,31.215,3.2865,10.9,271.85,207.25,432.65,116.36,2386.0,104.12,62.85,14.354,146.65,358.05,26.745,52.72,6.081,27.74,168.86157120000001,218.05,436.5,59.57,401.5,828.6,73.5,34.48,14.656,46.23,3.295,200.25,70.87,55.17
2024-03-25,39.84,146.45,10.352,173.83638102,10.968714228821263,174.06,4.4135,119.38,180.74,34.08,27.16,62.49,22.045,89.65,209.65,913.0,186.15,1520.4,27.155,30.88,3.2555,10.855,275.2,208.05,435.45,115.96,2403.0,106.24,63.23,14.554,144.85,353.75,26.84,52.93,6.067,27.63,169.08022656,214.95,436.6,59.32,406.0,825.5,73.72,34.575,14.698,45.76,3.3215,203.95,70.53,55.52
2024-03-26,40.2,149.2,10.466,174.96365386,11.021726468064246,175.3,4.46,121.26,182.6,34.52,27.425,64.31,22.22,91.3,209.75,900.4,187.95,1536.4,26.58,31.355,3.2895,10.84,277.0,211.0,433.95,118.46,2387.0,106.56,62.98,14.55,144.4,364.9,27.315,52.63,6.084,28.3,169.59704832,215.45,443.8,60.01,405.7,821.8,73.45,34.6,14.926,45.73,3.3455,204.3,71.44,55.82
2024-03-27,40.49,149.35,10.452,175.74547212,11.19040177474647,176.92,4.503,121.76,182.04,34.42,27.63,64.67,22.405,91.76,210.85,895.2,188.25,1570.0,26.685,31.475,3.329,10.905,277.45,209.35,439.0,120.06,2388.0,106.16,63.04,14.57,145.35,366.6,28.42,53.25,6.168,28.68,170.5511808,209.3,450.3,59.73,406.2,830.3,73.52,34.69,14.942,46.66,3.348,204.7,72.17,56.25
2024-03-28,39.915,149.95,10.47,175.30910844,11.079558001783866,176.96,4.5215,122.84,180.46,35.175,27.72,65.86,22.5,90.96,209.7,892.2,189.65,1568.0,26.345,31.515,3.291,11.04,277.8,210.05,438.65,118.76,2366.0,106.96,63.47,14.648,145.2,366.35,28.43,52.93,6.119,29.075,169.67655936,209.65,452.3,59.89,404.0,833.7,73.81,34.815,15.246,46.67,3.363,207.0,71.93,56.46
2024-04-02,39.19,147.9,10.615,174.01819921999999,11.021726468064246,175.6,4.515,122.7,177.06,35.15,27.65,65.42,22.33,88.53,208.5,890.7,186.7,1562.4,25.48,30.77,3.2545,10.97,273.9,205.3,430.95,117.25,2361.0,106.65,65.96,15.03,141.3,366.85,27.995,53.82,5.988,29.49,166.13831808,204.35,451.0,58.98,391.3,821.8,73.47,34.76,15.336,45.88,3.3475,202.4,71.46,56.22
2024-04-03,39.62,146.65,10.745,174.38183562,10.997629995681072,176.54,4.5835,125.45,178.22,35.65,27.85,66.53,22.28,88.98,210.4,905.0,185.85,1549.8,25.015,31.51,3.2735,11.05,274.4,206.3,421.35,118.25,2395.0,111.85,66.66,15.176,140.5,366.45,28.765,54.51,5.99,29.495,167.03281728,206.2,445.1,58.52,388.1,816.0,73.91,34.87,15.52,46.49,3.403,201.4,73.1,55.88
2024-04-04,39.89,144.6,10.73,172.32728996,11.01690717358761,176.14,4.6755,128.5,178.02,35.45,27.96,67.16,22.28,88.72,205.6,901.3,186.0,1543.0,25.05,31.88,3.2965,11.235,272.4,206.5,420.45,116.25,2384.0,114.7,67.05,15.348,139.25,369.3,28.56,54.92,6.046,29.68,166.93342848,208.05,437.4,58.0,387.1,819.4,75.27,34.85,15.672,46.01,3.385,203.1,74.26,55.28
2024-04-05,39.03,141.15,10.715,170.4545625,10.84341257242875,172.36,4.5865,126.4,177.42,34.9,27.59,66.55,22.0,87.34,203.3,905.7,187.05,1487.6,24.6,31.6,3.2175,11.005,268.8,205.5,412.7,114.45,2345.0,112.5,66.8,15.508,141.1,362.8,27.435,53.83,5.907,29.305,166.99306176000002,207.65,424.4,57.98,387.5,799.8,74.71,34.14,15.6,45.2,3.329,201.6,73.36,55.36
2024-04-08,39.42,143.25,10.79,171.14547166,10.780761744232496,174.26,4.641,126.1,177.22,35.385,27.34,66.99,22.06,87.0,206.9,913.7,187.75,1501.0,24.895,32.33,3.216,10.65,268.5,208.0,411.2,115.95,2339.0,114.75,67.93,15.514,140.3,365.2,27.325,53.88,5.899,29.765,169.49765951999998,209.75,426.5,57.68,390.8,807.3,76.61,34.33,15.756,45.01,3.356,204.6,74.3,55.54
2024-04-09,39.13,144.75,10.945,170.30910794,10.722930210512876,173.14,4.5655,124.75,172.42,34.52,27.21,66.64,22.21,87.22,203.7,899.3,186.5,1471.4,25.075,33.545,3.2235,10.48,264.0,203.6,415.5,114.55,2282.0,113.85,67.4,15.446,140.15,364.2,27.395,53.6,5.825,29.3,163.67347584,206.65,413.6,57.56,385.5,795.2,76.18,33.86,15.644,44.2,3.3115,201.0,73.26,55.72
